State,State_name,County,County_Name,Region_name,Region
48,TEXAS,87,Collingsworth,Region 6,6
48,TEXAS,89,Colorado,Region 6,6
48,TEXAS,91,Comal,Region 6,6
48,TEXAS,95,Concho,Region 6,6
48,TEXAS,97,Cooke,Region 6,6
48,TEXAS,99,Coryell,Region 6,6
48,TEXAS,101,Cottle,Region 6,6
48,TEXAS,103,Crane,Region 6,6
48,TEXAS,105,Crockett,Region 6,6
48,TEXAS,107,Crosby,Region 6,6
48,TEXAS,109,Culberson,Region 6,6
48,TEXAS,111,Dallam,Region 6,6
48,TEXAS,113,Dallas,Region 6,6
48,TEXAS,115,Dawson,Region 6,6
48,TEXAS,117,Deaf Smith,Region 6,6
48,TEXAS,119,Delta,Region 6,6
48,TEXAS,121,Denton,Region 6,6
48,TEXAS,123,DeWitt,Region 6,6
48,TEXAS,125,Dickens,Region 6,6
48,TEXAS,127,Dimmit,Region 6,6
48,TEXAS,129,Donley,Region 6,6
48,TEXAS,131,Duval,Region 6,6
48,TEXAS,133,Eastland,Region 6,6
48,TEXAS,135,Ector,Region 6,6
48,TEXAS,137,Edwards,Region 6,6
48,TEXAS,139,Ellis,Region 6,6
48,TEXAS,141,El Paso,Region 6,6
48,TEXAS,143,Erath,Region 6,6
48,TEXAS,145,Falls,Region 6,6
48,TEXAS,147,Fannin,Region 6,6
48,TEXAS,149,Fayette,Region 6,6
48,TEXAS,151,Fisher,Region 6,6
48,TEXAS,153,Floyd,Region 6,6
48,TEXAS,155,Foard,Region 6,6
48,TEXAS,157,Fort Bend,Region 6,6
48,TEXAS,159,Franklin,Region 6,6
48,TEXAS,161,Freestone,Region 6,6
48,TEXAS,163,Frio,Region 6,6
48,TEXAS,165,Gaines,Region 6,6
48,TEXAS,167,Galveston,Region 6,6
48,TEXAS,169,Garza,Region 6,6
48,TEXAS,171,Gillespie,Region 6,6
48,TEXAS,173,Glasscock,Region 6,6
48,TEXAS,175,Goliad,Region 6,6
48,TEXAS,177,Gonzales,Region 6,6
48,TEXAS,179,Gray,Region 6,6
48,TEXAS,181,Grayson,Region 6,6
48,TEXAS,183,Gregg,Region 6,6
48,TEXAS,185,Grimes,Region 6,6
48,TEXAS,187,Guadalupe,Region 6,6
48,TEXAS,189,Hale,Region 6,6
48,TEXAS,191,Hall,Region 6,6
48,TEXAS,193,Hamilton,Region 6,6
48,TEXAS,195,Hansford,Region 6,6
48,TEXAS,197,Hardeman,Region 6,6
48,TEXAS,199,Hardin,Region 6,6
48,TEXAS,201,Harris,Region 6,6
48,TEXAS,203,Harrison,Region 6,6
48,TEXAS,205,Hartley,Region 6,6
48,TEXAS,207,Haskell,Region 6,6
48,TEXAS,209,Hays,Region 6,6
48,TEXAS,211,Hemphill,Region 6,6
48,TEXAS,213,Henderson,Region 6,6
48,TEXAS,215,Hidalgo,Region 6,6
48,TEXAS,217,Hill,Region 6,6
48,TEXAS,219,Hockley,Region 6,6
48,TEXAS,221,Hood,Region 6,6
48,TEXAS,223,Hopkins,Region 6,6
48,TEXAS,225,Houston,Region 6,6
48,TEXAS,227,Howard,Region 6,6
48,TEXAS,229,Hudspeth,Region 6,6
48,TEXAS,231,Hunt,Region 6,6
48,TEXAS,233,Hutchinson,Region 6,6
48,TEXAS,235,Irion,Region 6,6
48,TEXAS,237,Jack,Region 6,6
48,TEXAS,239,Jackson,Region 6,6
48,TEXAS,241,Jasper,Region 6,6
48,TEXAS,243,Jeff Davis,Region 6,6
48,TEXAS,245,Jefferson,Region 6,6
48,TEXAS,247,Jim Hogg,Region 6,6
48,TEXAS,249,Jim Wells,Region 6,6
48,TEXAS,251,Johnson,Region 6,6
48,TEXAS,253,Jones,Region 6,6
48,TEXAS,255,Karnes,Region 6,6
48,TEXAS,257,Kaufman,Region 6,6
48,TEXAS,259,Kendall,Region 6,6
48,TEXAS,261,Kenedy,Region 6,6
48,TEXAS,263,Kent,Region 6,6
48,TEXAS,265,Kerr,Region 6,6
48,TEXAS,267,Kimble,Region 6,6
48,TEXAS,269,King,Region 6,6
48,TEXAS,271,Kinney,Region 6,6
48,TEXAS,273,Kleberg,Region 6,6
48,TEXAS,275,Knox,Region 6,6
48,TEXAS,277,Lamar,Region 6,6
48,TEXAS,279,Lamb,Region 6,6
48,TEXAS,281,Lampasas,Region 6,6
48,TEXAS,283,La Salle,Region 6,6
48,TEXAS,285,Lavaca,Region 6,6
48,TEXAS,287,Lee,Region 6,6
48,TEXAS,289,Leon,Region 6,6
48,TEXAS,291,Liberty,Region 6,6
48,TEXAS,293,Limestone,Region 6,6
48,TEXAS,295,Lipscomb,Region 6,6
48,TEXAS,297,Live Oak,Region 6,6
48,TEXAS,299,Llano,Region 6,6
48,TEXAS,301,Loving,Region 6,6
48,TEXAS,303,Lubbock,Region 6,6
48,TEXAS,305,Lynn,Region 6,6
48,TEXAS,307,McCulloch,Region 6,6
48,TEXAS,309,McLennan,Region 6,6
48,TEXAS,311,McMullen,Region 6,6
48,TEXAS,313,Madison,Region 6,6
48,TEXAS,315,Marion,Region 6,6
48,TEXAS,317,Martin,Region 6,6
48,TEXAS,319,Mason,Region 6,6
48,TEXAS,321,Matagorda,Region 6,6
48,TEXAS,323,Maverick,Region 6,6
48,TEXAS,325,Medina,Region 6,6
48,TEXAS,327,Menard,Region 6,6
48,TEXAS,329,Midland,Region 6,6
48,TEXAS,331,Milam,Region 6,6
48,TEXAS,333,Mills,Region 6,6
48,TEXAS,335,Mitchell,Region 6,6
48,TEXAS,337,Montague,Region 6,6
48,TEXAS,339,Montgomery,Region 6,6
48,TEXAS,341,Moore,Region 6,6
48,TEXAS,343,Morris,Region 6,6
48,TEXAS,345,Motley,Region 6,6
48,TEXAS,347,Nacogdoches,Region 6,6
48,TEXAS,349,Navarro,Region 6,6
48,TEXAS,351,Newton,Region 6,6
48,TEXAS,353,Nolan,Region 6,6
48,TEXAS,355,Nueces,Region 6,6
48,TEXAS,357,Ochiltree,Region 6,6
48,TEXAS,359,Oldham,Region 6,6
48,TEXAS,361,Orange,Region 6,6
48,TEXAS,363,Palo Pinto,Region 6,6
48,TEXAS,365,Panola,Region 6,6
48,TEXAS,367,Parker,Region 6,6
48,TEXAS,369,Parmer,Region 6,6
48,TEXAS,371,Pecos,Region 6,6
48,TEXAS,373,Polk,Region 6,6
48,TEXAS,375,Potter,Region 6,6
48,TEXAS,377,Presidio,Region 6,6
48,TEXAS,379,Rains,Region 6,6
48,TEXAS,381,Randall,Region 6,6
48,TEXAS,383,Reagan,Region 6,6
48,TEXAS,385,Real,Region 6,6
48,TEXAS,387,Red River,Region 6,6
48,TEXAS,389,Reeves,Region 6,6
48,TEXAS,391,Refugio,Region 6,6
48,TEXAS,393,Roberts,Region 6,6
48,TEXAS,395,Robertson,Region 6,6
48,TEXAS,397,Rockwall,Region 6,6
48,TEXAS,399,Runnels,Region 6,6
48,TEXAS,401,Rusk,Region 6,6
48,TEXAS,403,Sabine,Region 6,6
48,TEXAS,405,San Augustine,Region 6,6
48,TEXAS,407,San Jacinto,Region 6,6
48,TEXAS,409,San Patricio,Region 6,6
48,TEXAS,411,San Saba,Region 6,6
48,TEXAS,413,Schleicher,Region 6,6
48,TEXAS,415,Scurry,Region 6,6
48,TEXAS,417,Shackelford,Region 6,6
48,TEXAS,419,Shelby,Region 6,6
48,TEXAS,421,Sherman,Region 6,6
48,TEXAS,423,Smith,Region 6,6
48,TEXAS,425,Somervell,Region 6,6
48,TEXAS,427,Starr,Region 6,6
48,TEXAS,429,Stephens,Region 6,6
48,TEXAS,431,Sterling,Region 6,6
48,TEXAS,433,Stonewall,Region 6,6
48,TEXAS,435,Sutton,Region 6,6
48,TEXAS,437,Swisher,Region 6,6
48,TEXAS,439,Tarrant,Region 6,6
48,TEXAS,441,Taylor,Region 6,6
48,TEXAS,443,Terrell,Region 6,6
48,TEXAS,445,Terry,Region 6,6
48,TEXAS,447,Throckmorton,Region 6,6
48,TEXAS,449,Titus,Region 6,6
48,TEXAS,451,Tom Green,Region 6,6
48,TEXAS,453,Travis,Region 6,6
48,TEXAS,455,Trinity,Region 6,6
48,TEXAS,457,Tyler,Region 6,6
48,TEXAS,459,Upshur,Region 6,6
48,TEXAS,461,Upton,Region 6,6
48,TEXAS,463,Uvalde,Region 6,6
48,TEXAS,465,Val Verde,Region 6,6
48,TEXAS,467,Van Zandt,Region 6,6
48,TEXAS,469,Victoria,Region 6,6
48,TEXAS,471,Walker,Region 6,6
48,TEXAS,473,Waller,Region 6,6
48,TEXAS,475,Ward,Region 6,6
48,TEXAS,477,Washington,Region 6,6
48,TEXAS,479,Webb,Region 6,6
48,TEXAS,481,Wharton,Region 6,6
48,TEXAS,483,Wheeler,Region 6,6
48,TEXAS,485,Wichita,Region 6,6
48,TEXAS,487,Wilbarger,Region 6,6
48,TEXAS,489,Willacy,Region 6,6
48,TEXAS,491,Williamson,Region 6,6
48,TEXAS,493,Wilson,Region 6,6
48,TEXAS,495,Winkler,Region 6,6
48,TEXAS,497,Wise,Region 6,6
48,TEXAS,499,Wood,Region 6,6
48,TEXAS,501,Yoakum,Region 6,6
48,TEXAS,503,Young,Region 6,6
48,TEXAS,505,Zapata,Region 6,6
48,TEXAS,507,Zavala,Region 6,6
49,UTAH,1,Beaver,Region 8,8
49,UTAH,3,Box Elder,Region 8,8
49,UTAH,5,Cache,Region 8,8
49,UTAH,7,Carbon,Region 8,8
49,UTAH,9,Daggett,Region 8,8
49,UTAH,11,Davis,Region 8,8
49,UTAH,13,Duchesne,Region 8,8
49,UTAH,15,Emery,Region 8,8
49,UTAH,17,Garfield,Region 8,8
49,UTAH,19,Grand,Region 8,8
49,UTAH,21,Iron,Region 8,8
49,UTAH,23,Juab,Region 8,8
49,UTAH,25,Kane,Region 8,8
49,UTAH,27,Millard,Region 8,8
49,UTAH,29,Morgan,Region 8,8
49,UTAH,31,Piute,Region 8,8
49,UTAH,33,Rich,Region 8,8
49,UTAH,35,Salt Lake,Region 8,8
49,UTAH,37,San Juan,Region 8,8
49,UTAH,39,Sanpete,Region 8,8
49,UTAH,41,Sevier,Region 8,8
49,UTAH,43,Summit,Region 8,8
49,UTAH,45,Tooele,Region 8,8
49,UTAH,47,Uintah,Region 8,8
49,UTAH,49,Utah,Region 8,8
49,UTAH,51,Wasatch,Region 8,8
49,UTAH,53,Washington,Region 8,8
49,UTAH,55,Wayne,Region 8,8
49,UTAH,57,Weber,Region 8,8
50,VERMONT,1,Addison,Region 1,1
50,VERMONT,3,Bennington,Region 1,1
50,VERMONT,5,Caledonia,Region 1,1
50,VERMONT,7,Chittenden,Region 1,1
50,VERMONT,9,Essex,Region 1,1
50,VERMONT,11,Franklin,Region 1,1
50,VERMONT,13,Grand Isle,Region 1,1
50,VERMONT,15,Lamoille,Region 1,1
50,VERMONT,17,Orange,Region 1,1
50,VERMONT,19,Orleans,Region 1,1
50,VERMONT,21,Rutland,Region 1,1
50,VERMONT,23,Washington,Region 1,1
50,VERMONT,25,Windham,Region 1,1
50,VERMONT,27,Windsor,Region 1,1
51,VIRGINIA,1,Accomack,Region 3,3
51,VIRGINIA,3,Albemarle,Region 3,3
51,VIRGINIA,5,Alleghany,Region 3,3
51,VIRGINIA,7,Amelia,Region 3,3
51,VIRGINIA,9,Amherst,Region 3,3
51,VIRGINIA,11,Appomattox,Region 3,3
51,VIRGINIA,13,Arlington,Region 3,3
51,VIRGINIA,15,Augusta,Region 3,3
51,VIRGINIA,17,Bath,Region 3,3
51,VIRGINIA,19,Bedford,Region 3,3
51,VIRGINIA,21,Bland,Region 3,3
51,VIRGINIA,23,Botetourt,Region 3,3
51,VIRGINIA,25,Brunswick,Region 3,3
51,VIRGINIA,27,Buchanan,Region 3,3
51,VIRGINIA,29,Buckingham,Region 3,3
51,VIRGINIA,31,Campbell,Region 3,3
51,VIRGINIA,33,Caroline,Region 3,3
51,VIRGINIA,35,Carroll,Region 3,3
51,VIRGINIA,36,Charles City,Region 3,3
51,VIRGINIA,37,Charlotte,Region 3,3
51,VIRGINIA,41,Chesterfield,Region 3,3
51,VIRGINIA,43,Clarke,Region 3,3
51,VIRGINIA,45,Craig,Region 3,3
51,VIRGINIA,47,Culpeper,Region 3,3
51,VIRGINIA,49,Cumberland,Region 3,3
51,VIRGINIA,51,Dickenson,Region 3,3
51,VIRGINIA,53,Dinwiddie,Region 3,3
51,VIRGINIA,57,Essex,Region 3,3
51,VIRGINIA,59,Fairfax,Region 3,3
51,VIRGINIA,61,Fauquier,Region 3,3
51,VIRGINIA,63,Floyd,Region 3,3
51,VIRGINIA,65,Fluvanna,Region 3,3
51,VIRGINIA,67,Franklin,Region 3,3
51,VIRGINIA,69,Frederick,Region 3,3
51,VIRGINIA,71,Giles,Region 3,3
51,VIRGINIA,73,Gloucester,Region 3,3
51,VIRGINIA,75,Goochland,Region 3,3
51,VIRGINIA,77,Grayson,Region 3,3
51,VIRGINIA,79,Greene,Region 3,3
51,VIRGINIA,81,Greensville,Region 3,3
51,VIRGINIA,83,Halifax,Region 3,3
51,VIRGINIA,85,Hanover,Region 3,3
51,VIRGINIA,87,Henrico,Region 3,3
51,VIRGINIA,89,Henry,Region 3,3
51,VIRGINIA,91,Highland,Region 3,3
51,VIRGINIA,93,Isle of Wight,Region 3,3
51,VIRGINIA,95,James City,Region 3,3
51,VIRGINIA,97,King and Queen,Region 3,3
51,VIRGINIA,99,King George,Region 3,3
51,VIRGINIA,101,King William,Region 3,3
51,VIRGINIA,103,Lancaster,Region 3,3
51,VIRGINIA,105,Lee,Region 3,3
51,VIRGINIA,107,Loudoun,Region 3,3
51,VIRGINIA,109,Louisa,Region 3,3
51,VIRGINIA,111,Lunenburg,Region 3,3
51,VIRGINIA,113,Madison,Region 3,3
51,VIRGINIA,115,Mathews,Region 3,3
51,VIRGINIA,117,Mecklenburg,Region 3,3
51,VIRGINIA,119,Middlesex,Region 3,3
51,VIRGINIA,121,Montgomery,Region 3,3
51,VIRGINIA,125,Nelson,Region 3,3
51,VIRGINIA,127,New Kent,Region 3,3
51,VIRGINIA,131,Northampton,Region 3,3
51,VIRGINIA,133,Northumberland,Region 3,3
51,VIRGINIA,135,Nottoway,Region 3,3
51,VIRGINIA,137,Orange,Region 3,3
51,VIRGINIA,139,Page,Region 3,3
51,VIRGINIA,141,Patrick,Region 3,3
51,VIRGINIA,143,Pittsylvania,Region 3,3
51,VIRGINIA,145,Powhatan,Region 3,3
51,VIRGINIA,147,Prince Edward,Region 3,3
51,VIRGINIA,149,Prince George,Region 3,3
51,VIRGINIA,153,Prince William,Region 3,3
51,VIRGINIA,155,Pulaski,Region 3,3
51,VIRGINIA,157,Rappahannock,Region 3,3
51,VIRGINIA,159,Richmond,Region 3,3
51,VIRGINIA,161,Roanoke,Region 3,3
51,VIRGINIA,163,Rockbridge,Region 3,3
51,VIRGINIA,165,Rockingham,Region 3,3
51,VIRGINIA,167,Russell,Region 3,3
51,VIRGINIA,169,Scott,Region 3,3
51,VIRGINIA,171,Shenandoah,Region 3,3
51,VIRGINIA,173,Smyth,Region 3,3
51,VIRGINIA,175,Southampton,Region 3,3
51,VIRGINIA,177,Spotsylvania,Region 3,3
51,VIRGINIA,179,Stafford,Region 3,3
51,VIRGINIA,181,Surry,Region 3,3
51,VIRGINIA,183,Sussex,Region 3,3
51,VIRGINIA,185,Tazewell,Region 3,3
51,VIRGINIA,187,Warren,Region 3,3
51,VIRGINIA,191,Washington,Region 3,3
51,VIRGINIA,193,Westmoreland,Region 3,3
51,VIRGINIA,195,Wise,Region 3,3
51,VIRGINIA,197,Wythe,Region 3,3
51,VIRGINIA,199,York,Region 3,3
51,VIRGINIA,510,Alexandria,Region 3,3
51,VIRGINIA,520,Bristol,Region 3,3
51,VIRGINIA,530,Buena Vista,Region 3,3
51,VIRGINIA,540,Charlottesville,Region 3,3
51,VIRGINIA,550,Chesapeake,Region 3,3
51,VIRGINIA,570,Colonial Heights,Region 3,3
51,VIRGINIA,580,Covington,Region 3,3
51,VIRGINIA,590,Danville,Region 3,3
51,VIRGINIA,595,Emporia,Region 3,3
51,VIRGINIA,600,Fairfax,Region 3,3
51,VIRGINIA,610,Falls Church,Region 3,3
51,VIRGINIA,620,Franklin,Region 3,3
51,VIRGINIA,630,Fredericksburg,Region 3,3
51,VIRGINIA,640,Galax,Region 3,3
51,VIRGINIA,650,Hampton,Region 3,3
51,VIRGINIA,660,Harrisonburg,Region 3,3
51,VIRGINIA,670,Hopewell,Region 3,3
51,VIRGINIA,678,Lexington,Region 3,3
51,VIRGINIA,680,Lynchburg,Region 3,3
51,VIRGINIA,683,Manassas,Region 3,3
51,VIRGINIA,685,Manassas Park,Region 3,3
51,VIRGINIA,690,Martinsville,Region 3,3
51,VIRGINIA,700,Newport News,Region 3,3
51,VIRGINIA,710,Norfolk,Region 3,3
51,VIRGINIA,720,Norton,Region 3,3
51,VIRGINIA,730,Petersburg,Region 3,3
51,VIRGINIA,735,Poquoson,Region 3,3
51,VIRGINIA,740,Portsmouth,Region 3,3
51,VIRGINIA,750,Radford,Region 3,3
51,VIRGINIA,760,Richmond,Region 3,3
51,VIRGINIA,770,Roanoke,Region 3,3
51,VIRGINIA,775,Salem,Region 3,3
51,VIRGINIA,790,Staunton,Region 3,3
51,VIRGINIA,800,Suffolk,Region 3,3
51,VIRGINIA,810,Virginia Beach,Region 3,3
51,VIRGINIA,820,Waynesboro,Region 3,3
51,VIRGINIA,830,Williamsburg,Region 3,3
51,VIRGINIA,840,Winchester,Region 3,3
53,WASHINGTON,1,Adams,Region 10,10
53,WASHINGTON,3,Asotin,Region 10,10
53,WASHINGTON,5,Benton,Region 10,10
53,WASHINGTON,7,Chelan,Region 10,10
53,WASHINGTON,9,Clallam,Region 10,10
53,WASHINGTON,11,Clark,Region 10,10
53,WASHINGTON,13,Columbia,Region 10,10
53,WASHINGTON,15,Cowlitz,Region 10,10
53,WASHINGTON,17,Douglas,Region 10,10
53,WASHINGTON,19,Ferry,Region 10,10
53,WASHINGTON,21,Franklin,Region 10,10
53,WASHINGTON,23,Garfield,Region 10,10
53,WASHINGTON,25,Grant,Region 10,10
53,WASHINGTON,27,Grays Harbor,Region 10,10
53,WASHINGTON,29,Island,Region 10,10
53,WASHINGTON,31,Jefferson,Region 10,10
53,WASHINGTON,33,King,Region 10,10
53,WASHINGTON,35,Kitsap,Region 10,10
53,WASHINGTON,37,Kittitas,Region 10,10
53,WASHINGTON,39,Klickitat,Region 10,10
53,WASHINGTON,41,Lewis,Region 10,10
53,WASHINGTON,43,Lincoln,Region 10,10
53,WASHINGTON,45,Mason,Region 10,10
53,WASHINGTON,47,Okanogan,Region 10,10
53,WASHINGTON,49,Pacific,Region 10,10
53,WASHINGTON,51,Pend Oreille,Region 10,10
53,WASHINGTON,53,Pierce,Region 10,10
53,WASHINGTON,55,San Juan,Region 10,10
53,WASHINGTON,57,Skagit,Region 10,10
53,WASHINGTON,59,Skamania,Region 10,10
53,WASHINGTON,61,Snohomish,Region 10,10
53,WASHINGTON,63,Spokane,Region 10,10
53,WASHINGTON,65,Stevens,Region 10,10
53,WASHINGTON,67,Thurston,Region 10,10
53,WASHINGTON,69,Wahkiakum,Region 10,10
53,WASHINGTON,71,Walla Walla,Region 10,10
53,WASHINGTON,73,Whatcom,Region 10,10
53,WASHINGTON,75,Whitman,Region 10,10
53,WASHINGTON,77,Yakima,Region 10,10
54,WEST VIRGINIA,1,Barbour,Region 3,3
54,WEST VIRGINIA,3,Berkeley,Region 3,3
54,WEST VIRGINIA,5,Boone,Region 3,3
54,WEST VIRGINIA,7,Braxton,Region 3,3
54,WEST VIRGINIA,9,Brooke,Region 3,3
54,WEST VIRGINIA,11,Cabell,Region 3,3
54,WEST VIRGINIA,13,Calhoun,Region 3,3
54,WEST VIRGINIA,15,Clay,Region 3,3
54,WEST VIRGINIA,17,Doddridge,Region 3,3
54,WEST VIRGINIA,19,Fayette,Region 3,3
54,WEST VIRGINIA,21,Gilmer,Region 3,3
54,WEST VIRGINIA,23,Grant,Region 3,3
54,WEST VIRGINIA,25,Greenbrier,Region 3,3
54,WEST VIRGINIA,27,Hampshire,Region 3,3
54,WEST VIRGINIA,29,Hancock,Region 3,3
54,WEST VIRGINIA,31,Hardy,Region 3,3
54,WEST VIRGINIA,33,Harrison,Region 3,3
54,WEST VIRGINIA,35,Jackson,Region 3,3
54,WEST VIRGINIA,37,Jefferson,Region 3,3
54,WEST VIRGINIA,39,Kanawha,Region 3,3
54,WEST VIRGINIA,41,Lewis,Region 3,3
54,WEST VIRGINIA,43,Lincoln,Region 3,3
54,WEST VIRGINIA,45,Logan,Region 3,3
54,WEST VIRGINIA,47,McDowell,Region 3,3
54,WEST VIRGINIA,49,Marion,Region 3,3
54,WEST VIRGINIA,51,Marshall,Region 3,3
54,WEST VIRGINIA,53,Mason,Region 3,3
54,WEST VIRGINIA,55,Mercer,Region 3,3
54,WEST VIRGINIA,57,Mineral,Region 3,3
54,WEST VIRGINIA,59,Mingo,Region 3,3
54,WEST VIRGINIA,61,Monongalia,Region 3,3
54,WEST VIRGINIA,63,Monroe,Region 3,3
54,WEST VIRGINIA,65,Morgan,Region 3,3
54,WEST VIRGINIA,67,Nicholas,Region 3,3
54,WEST VIRGINIA,69,Ohio,Region 3,3
54,WEST VIRGINIA,71,Pendleton,Region 3,3
54,WEST VIRGINIA,73,Pleasants,Region 3,3
54,WEST VIRGINIA,75,Pocahontas,Region 3,3
54,WEST VIRGINIA,77,Preston,Region 3,3
54,WEST VIRGINIA,79,Putnam,Region 3,3
54,WEST VIRGINIA,81,Raleigh,Region 3,3
54,WEST VIRGINIA,83,Randolph,Region 3,3
54,WEST VIRGINIA,85,Ritchie,Region 3,3
54,WEST VIRGINIA,87,Roane,Region 3,3
54,WEST VIRGINIA,89,Summers,Region 3,3
54,WEST VIRGINIA,91,Taylor,Region 3,3
54,WEST VIRGINIA,93,Tucker,Region 3,3
54,WEST VIRGINIA,95,Tyler,Region 3,3
54,WEST VIRGINIA,97,Upshur,Region 3,3
54,WEST VIRGINIA,99,Wayne,Region 3,3
54,WEST VIRGINIA,101,Webster,Region 3,3
54,WEST VIRGINIA,103,Wetzel,Region 3,3
54,WEST VIRGINIA,105,Wirt,Region 3,3
54,WEST VIRGINIA,107,Wood,Region 3,3
54,WEST VIRGINIA,109,Wyoming,Region 3,3
55,WISCONSIN,1,Adams,Region 5,5
55,WISCONSIN,3,Ashland,Region 5,5
55,WISCONSIN,5,Barron,Region 5,5
55,WISCONSIN,7,Bayfield,Region 5,5
55,WISCONSIN,9,Brown,Region 5,5
55,WISCONSIN,11,Buffalo,Region 5,5
55,WISCONSIN,13,Burnett,Region 5,5
55,WISCONSIN,15,Calumet,Region 5,5
55,WISCONSIN,17,Chippewa,Region 5,5
55,WISCONSIN,19,Clark,Region 5,5
55,WISCONSIN,21,Columbia,Region 5,5
55,WISCONSIN,23,Crawford,Region 5,5
55,WISCONSIN,25,Dane,Region 5,5
55,WISCONSIN,27,Dodge,Region 5,5
55,WISCONSIN,29,Door,Region 5,5
55,WISCONSIN,31,Douglas,Region 5,5
55,WISCONSIN,33,Dunn,Region 5,5
55,WISCONSIN,35,Eau Claire,Region 5,5
55,WISCONSIN,37,Florence,Region 5,5
55,WISCONSIN,39,Fond du Lac,Region 5,5
55,WISCONSIN,41,Forest,Region 5,5
55,WISCONSIN,43,Grant,Region 5,5
55,WISCONSIN,45,Green,Region 5,5
55,WISCONSIN,47,Green Lake,Region 5,5
55,WISCONSIN,49,Iowa,Region 5,5
55,WISCONSIN,51,Iron,Region 5,5
55,WISCONSIN,53,Jackson,Region 5,5
55,WISCONSIN,55,Jefferson,Region 5,5
55,WISCONSIN,57,Juneau,Region 5,5
55,WISCONSIN,59,Kenosha,Region 5,5
55,WISCONSIN,61,Kewaunee,Region 5,5
55,WISCONSIN,63,La Crosse,Region 5,5
55,WISCONSIN,65,Lafayette,Region 5,5
55,WISCONSIN,67,Langlade,Region 5,5
55,WISCONSIN,69,Lincoln,Region 5,5
55,WISCONSIN,71,Manitowoc,Region 5,5
55,WISCONSIN,73,Marathon,Region 5,5
55,WISCONSIN,75,Marinette,Region 5,5
55,WISCONSIN,77,Marquette,Region 5,5
55,WISCONSIN,78,Menominee,Region 5,5
55,WISCONSIN,79,Milwaukee,Region 5,5
55,WISCONSIN,81,Monroe,Region 5,5
55,WISCONSIN,83,Oconto,Region 5,5
55,WISCONSIN,85,Oneida,Region 5,5
55,WISCONSIN,87,Outagamie,Region 5,5
55,WISCONSIN,89,Ozaukee,Region 5,5
55,WISCONSIN,91,Pepin,Region 5,5
55,WISCONSIN,93,Pierce,Region 5,5
55,WISCONSIN,95,Polk,Region 5,5
55,WISCONSIN,97,Portage,Region 5,5
55,WISCONSIN,99,Price,Region 5,5
55,WISCONSIN,101,Racine,Region 5,5
55,WISCONSIN,103,Richland,Region 5,5
55,WISCONSIN,105,Rock,Region 5,5
55,WISCONSIN,107,Rusk,Region 5,5
55,WISCONSIN,109,St. Croix,Region 5,5
55,WISCONSIN,111,Sauk,Region 5,5
55,WISCONSIN,113,Sawyer,Region 5,5
55,WISCONSIN,115,Shawano,Region 5,5
55,WISCONSIN,117,Sheboygan,Region 5,5
55,WISCONSIN,119,Taylor,Region 5,5
55,WISCONSIN,121,Trempealeau,Region 5,5
55,WISCONSIN,123,Vernon,Region 5,5
55,WISCONSIN,125,Vilas,Region 5,5
55,WISCONSIN,127,Walworth,Region 5,5
55,WISCONSIN,129,Washburn,Region 5,5
55,WISCONSIN,131,Washington,Region 5,5
55,WISCONSIN,133,Waukesha,Region 5,5
55,WISCONSIN,135,Waupaca,Region 5,5
55,WISCONSIN,137,Waushara,Region 5,5
55,WISCONSIN,139,Winnebago,Region 5,5
55,WISCONSIN,141,Wood,Region 5,5
56,WYOMING,1,Albany,Region 8,8
56,WYOMING,3,Big Horn,Region 8,8
56,WYOMING,5,Campbell,Region 8,8
56,WYOMING,7,Carbon,Region 8,8
56,WYOMING,9,Converse,Region 8,8
56,WYOMING,11,Crook,Region 8,8
56,WYOMING,13,Fremont,Region 8,8
56,WYOMING,15,Goshen,Region 8,8
56,WYOMING,17,Hot Springs,Region 8,8
56,WYOMING,19,Johnson,Region 8,8
56,WYOMING,21,Laramie,Region 8,8
56,WYOMING,23,Lincoln,Region 8,8
56,WYOMING,25,Natrona,Region 8,8
56,WYOMING,27,Niobrara,Region 8,8
56,WYOMING,29,Park,Region 8,8
56,WYOMING,31,Platte,Region 8,8
56,WYOMING,33,Sheridan,Region 8,8
56,WYOMING,35,Sublette,Region 8,8
56,WYOMING,37,Sweetwater,Region 8,8
56,WYOMING,39,Teton,Region 8,8
56,WYOMING,41,Uinta,Region 8,8
56,WYOMING,43,Washakie,Region 8,8
56,WYOMING,45,Weston,Region 8,8
